"role_id","hero_id","upgrade_count","target_level","upgrade_rank","pay_tag","hero_cn"
"15277199079298",1064,1,0,1,非R,望月千代女SSR
"15277199079298",1152,2,7,5,非R,刚·德川家康UR
"15277199079298",1063,7,1,6,非R,森兰丸SSR
"13516262237964",1311,1,0,1,中R,S35山本勘助UR
"13516262237964",1153,1,2,1,中R,刚·真田幸村UR
"13516262237964",1059,1,0,1,中R,光·上杉谦信UR
"13516262237964",1283,1,6,1,中R,S26畠山高政SSR+
"13516262237964",1312,4,2,5,中R,S35真田幸隆SSR+
"13516262237964",1144,6,7,6,中R,援·阿国SSR+
"16720308065140",1066,1,5,1,中R,佐佐木小次郎SSR
"16720308065140",1308,1,1,1,中R,S34蒲生氏乡UR
"16720308065140",1093,1,4,1,中R,光·井伊直虎UR
"16720308065140",1259,1,6,1,中R,S18山中幸盛SSR+
"16720308065140",1012,1,7,1,中R,阿市SSR+
"16720308065140",1312,2,1,6,中R,S35真田幸隆SSR+
"16720308065140",1143,2,4,6,中R,勇·本多忠胜SSR+
"16720308065140",1008,2,3,6,中R,织田信长SSR+
"16720308065140",1122,3,5,9,中R,援·丰臣秀吉SSR+
"16720308065140",1009,3,2,9,中R,丰臣秀吉SSR+
"16720308065140",1016,4,6,11,中R,真田幸村SSR+
"16720308065140",1152,6,4,12,中R,刚·德川家康UR
"20220706766703",1135,1,4,1,非R,谋·明智光秀SSR
"15208479271076",1080,1,0,1,,姬若子R
"15208479271076",1031,1,0,1,,阿江R
"15208479271076",1030,1,0,1,,阿初R
"15208479271076",1140,2,1,4,,直江兼续R
"15208479271076",1026,3,1,5,,猿飞佐助R
"14551349424063",1022,1,3,1,小R,武田信玄SSR
"14551349424063",1146,1,2,1,小R,谋·今川义元SSR
"14551349424063",1015,1,5,1,小R,德川家康SSR+
"14551349424063",1034,1,3,1,小R,岛左近SR
"14551349424063",1152,1,1,1,小R,刚·德川家康UR
"14551349424063",1070,1,2,1,小R,明智光秀SR
"14551349424063",1013,2,1,7,小R,阿松SSR
"14551349424063",1068,2,3,7,小R,木下秀吉SR
"14551349424063",1149,3,5,9,小R,勇·森兰丸SSR
"14551349424063",1074,3,3,9,小R,毛利元就SR
"17025250648476",1084,1,0,1,非R,光·立花訚千代UR
"17025250648476",1142,1,0,1,非R,柔·玉子UR
"17025250648476",1198,6,3,3,非R,柔·甲斐姬UR
"17025250648476",1040,7,6,4,非R,阿国SSR+
"15603616285843",1135,1,3,1,非R,谋·明智光秀SSR
"15603616285843",1170,1,0,1,非R,谋·竹中半兵卫SSR+
"16814797111573",1015,2,1,1,非R,德川家康SSR+
"14254996725080",1047,1,4,1,非R,小早川隆景SR
"14254996725080",1044,1,4,1,非R,黑田官兵卫SR
"14254996725080",1011,1,3,1,非R,望月千代女SR
"14254996725080",1151,1,3,1,非R,德寿丸SR
"14254996725080",1029,1,5,1,非R,茶茶SR
"14254996725080",1077,1,4,1,非R,直江兼续SR
"14254996725080",1041,1,4,1,非R,森兰丸SR
"14254996725080",1067,1,3,1,非R,织田信长SR
"14254996725080",1008,1,4,1,非R,织田信长SSR+
"14254996725080",1079,1,5,1,非R,阿江SR
"14254996725080",1171,2,7,11,非R,谋·黑田官兵卫SSR+
"14254996725080",1018,2,5,11,非R,上杉谦信SSR+
"14254996725080",1310,2,1,11,非R,"2025元旦足利义辉"
"14254996725080",1070,3,4,14,非R,明智光秀SR
"14254996725080",1078,3,5,14,非R,柴田胜家SR
"14254996725080",1017,3,5,14,非R,真田昌幸SR
"14254996725080",1073,3,4,14,非R,浓姬SR
"14254996725080",1075,3,4,14,非R,今川义元SR
"17119740060722",1023,1,5,1,微R,明智光秀SSR
"17119740060722",1143,1,7,1,微R,勇·本多忠胜SSR+
"17119740060722",1039,1,4,1,微R,柴田胜家SSR
"17119740060722",1027,2,4,4,微R,毛利元就SSR
"17119740060722",1053,2,2,4,微R,光·伊达政宗UR
"17119740060722",1012,3,6,6,微R,阿市SSR+
"17119740060722",1165,3,2,6,微R,柔·井伊直虎UR
"17119740060722",1032,3,3,6,微R,石田三成SSR
"17119740060722",1038,4,5,9,微R,本多忠胜SSR+
"17119740060722",1166,6,1,10,微R,柔·阿松UR
"16415365521606",1035,1,3,1,非R,佐佐木小次郎SR
"16415365521606",1138,1,4,1,非R,勇·柴田胜家SSR
"16415365521606",1011,1,2,1,非R,望月千代女SR
"16415365521606",1017,1,2,1,非R,真田昌幸SR
"16415365521606",1073,1,2,1,非R,浓姬SR
"16415365521606",1070,1,2,1,非R,明智光秀SR
"16415365521606",1131,1,3,1,非R,坚·立花訚千代SSR
"16415365521606",1079,2,3,8,非R,阿江SR
"16415365521606",1126,2,1,8,非R,谋·浓姬SSR
"16415365521606",1067,2,3,8,非R,织田信长SR
"17265768912859",1042,1,4,1,非R,浅井长政SSR
"17265768912859",1012,1,6,1,非R,阿市SSR+
"17265768912859",1093,1,1,1,非R,光·井伊直虎UR
"17265768912859",1134,1,4,1,非R,谋·德川家康SSR+
"17265768912859",1064,1,2,1,非R,望月千代女SSR
"17265768912859",1146,1,5,1,非R,谋·今川义元SSR
"17265768912859",1053,1,1,1,非R,光·伊达政宗UR
"17265768912859",1144,2,6,8,非R,援·阿国SSR+
"17265768912859",1065,2,2,8,非R,小早川隆景SSR
"17265768912859",1166,3,1,10,非R,柔·阿松UR
"17265768912859",1021,3,1,10,非R,伊达政宗SSR
"17265768912859",1152,5,4,12,非R,刚·德川家康UR
"16338055702577",1152,1,4,1,中R,刚·德川家康UR
"16338055702577",1170,1,7,1,中R,谋·竹中半兵卫SSR+
"16338055702577",1018,1,4,1,中R,上杉谦信SSR+
"16338055702577",1050,2,5,4,中R,暗·织田信长UR
"16338055702577",1207,2,7,4,中R,S12本愿寺显如SSR+
"16338055702577",1015,2,4,4,中R,德川家康SSR+
"16338055702577",1012,2,7,4,中R,阿市SSR+
"16338055702577",1311,4,2,8,中R,S35山本勘助UR
"16338055702577",1312,6,2,9,中R,S35真田幸隆SSR+
"14121852574050",1012,1,6,1,非R,阿市SSR+
"14121852574050",1015,1,5,1,非R,德川家康SSR+
"14121852574050",1059,2,1,3,非R,光·上杉谦信UR
"14121852574050",1159,2,1,3,非R,刚·丰臣秀吉UR
"14121852574050",1143,3,3,5,非R,勇·本多忠胜SSR+
"15079630296464",1130,1,5,1,非R,坚·武田信玄SSR
"15079630296464",1119,1,5,1,非R,援·宁宁SSR
"15079630296464",1139,1,5,1,非R,勇·浅井长政SSR
"15079630296464",1146,1,5,1,非R,谋·今川义元SSR
"15079630296464",1126,1,5,1,非R,谋·浓姬SSR
"15079630296464",1043,1,5,1,非R,直江兼续SSR
"15079630296464",1039,1,3,1,非R,柴田胜家SSR
"15079630296464",1124,1,5,1,非R,勇·伊达政宗SSR
"15079630296464",1061,2,3,9,非R,茶茶SSR
"16750372963191",1146,1,4,1,非R,谋·今川义元SSR
"16750372963191",1150,1,5,1,非R,勇·望月千代女SSR
"16750372963191",1045,1,3,1,非R,足利义辉SSR
"16750372963191",1010,1,2,1,非R,宫本武藏SSR
"16750372963191",1147,1,5,1,非R,谋·茶茶SSR
"16750372963191",1093,1,1,1,非R,光·井伊直虎UR
"16750372963191",1121,1,3,1,非R,谋·织田信长SSR+
"16750372963191",1169,1,1,1,非R,勇·前田利家SSR+
"16750372963191",1022,1,2,1,非R,武田信玄SSR
"16750372963191",1305,2,1,10,非R,S33前田美津SSR+
"16750372963191",1152,2,1,10,非R,刚·德川家康UR
"16750372963191",1293,2,1,10,非R,S30丹羽长秀SSR+
"16750372963191",1143,2,6,10,非R,勇·本多忠胜SSR+
"16750372963191",1272,2,1,10,非R,S23岛津义弘UR
"16750372963191",1023,3,1,15,非R,明智光秀SSR
"16750372963191",1062,3,1,15,非R,立花宗茂SSR
"16750372963191",1018,3,2,15,非R,上杉谦信SSR+
"16441135411052",1142,1,0,1,微R,柔·玉子UR
"16441135411052",1292,1,0,1,微R,S30明智光秀UR
"16441135411052",1296,2,1,3,微R,S31京极龙子UR
"16441135411052",1121,2,5,3,微R,谋·织田信长SSR+
"16441135411052",1043,3,4,5,微R,直江兼续SSR
"16222091534054",1046,1,5,1,微R,今川义元SSR
"16222091534054",1065,1,5,1,微R,小早川隆景SSR
"16222091534054",1061,1,5,1,微R,茶茶SSR
"16222091534054",1039,1,5,1,微R,柴田胜家SSR
"16222091534054",1015,1,7,1,微R,德川家康SSR+
"16222091534054",1008,2,5,6,微R,织田信长SSR+
"16222091534054",1009,2,7,6,微R,丰臣秀吉SSR+
"16222091534054",1312,8,2,8,微R,S35真田幸隆SSR+
"17321603326254",1008,1,3,1,非R,织田信长SSR+
"17321603326254",1311,1,0,1,非R,S35山本勘助UR
"17321603326254",1133,1,2,1,非R,勇·真田幸村SSR+
"17321603326254",1134,1,1,1,非R,谋·德川家康SSR+
"17321603326254",1120,1,5,1,非R,援·阿初SSR
"17321603326254",1113,1,0,1,非R,S4服部半藏UR
"17321603326254",1132,1,3,1,非R,援·阿市SSR+
"17321603326254",1169,1,5,1,非R,勇·前田利家SSR+
"17321603326254",1022,2,4,9,非R,武田信玄SSR
"17321603326254",1139,2,5,9,非R,勇·浅井长政SSR
"17321603326254",1038,2,5,9,非R,本多忠胜SSR+
"17321603326254",1171,3,3,12,非R,谋·黑田官兵卫SSR+
"16660178500171",1017,1,5,1,非R,真田昌幸SR
"16660178500171",1171,1,0,1,非R,谋·黑田官兵卫SSR+
"16660178500171",1149,1,5,1,非R,勇·森兰丸SSR
"16660178500171",1069,1,5,1,非R,长尾景虎SR
"16660178500171",1072,1,5,1,非R,梵天丸SR
"16660178500171",1067,1,5,1,非R,织田信长SR
"16660178500171",1068,1,5,1,非R,木下秀吉SR
"16660178500171",1074,1,5,1,非R,毛利元就SR
"16660178500171",1145,1,5,1,非R,勇·足利义辉SSR
"16660178500171",1312,2,1,10,非R,S35真田幸隆SSR+
"16660178500171",1073,2,5,10,非R,浓姬SR
"16660178500171",1130,3,5,12,非R,坚·武田信玄SSR
"13443248097658",1133,1,5,1,非R,勇·真田幸村SSR+
"13443248097658",1169,1,5,1,非R,勇·前田利家SSR+
"13443248097658",1093,2,3,3,非R,光·井伊直虎UR
"13443248097658",1152,3,6,4,非R,刚·德川家康UR
"13443248097658",1170,4,4,5,非R,谋·竹中半兵卫SSR+
"13443248097658",1038,4,4,5,非R,本多忠胜SSR+
"16024523186104",1127,1,4,1,非R,谋·上杉谦信SSR+
"16024523186104",1045,1,5,1,非R,足利义辉SSR
"16024523186104",1061,1,3,1,非R,茶茶SSR
"16024523186104",1012,1,5,1,非R,阿市SSR+
"16024523186104",1170,2,3,5,非R,谋·竹中半兵卫SSR+
"16024523186104",1093,2,2,5,非R,光·井伊直虎UR
"16024523186104",1038,2,1,5,非R,本多忠胜SSR+
"16024523186104",1134,4,7,8,非R,谋·德川家康SSR+
"16024523186104",1019,4,5,8,非R,宁宁SSR
"16024523186104",1292,4,1,8,非R,S30明智光秀UR
"16024523186104",1290,5,3,11,非R,S29佐久间信盛SSR+
"16024523186104",1057,7,2,12,非R,光·德川家康UR
"16209206991904",1045,1,3,1,非R,足利义辉SSR
"16209206991904",1158,1,2,1,非R,刚·上杉谦信UR
"16209206991904",1062,1,1,1,非R,立花宗茂SSR
"16209206991904",1143,2,2,4,非R,勇·本多忠胜SSR+
"16209206991904",1012,2,1,4,非R,阿市SSR+
"16209206991904",1202,2,1,4,非R,S11太原雪斋UR
"16209206991904",1133,4,5,7,非R,勇·真田幸村SSR+
"16746077568774",1093,1,4,1,微R,光·井伊直虎UR
"16746077568774",1122,1,7,1,微R,援·丰臣秀吉SSR+
"16746077568774",1170,1,7,1,微R,谋·竹中半兵卫SSR+
"16746077568774",1019,1,3,1,微R,宁宁SSR
"16746077568774",1021,1,2,1,微R,伊达政宗SSR
"16746077568774",1018,2,1,6,微R,上杉谦信SSR+
"16746077568774",1144,2,6,6,微R,援·阿国SSR+
"16746077568774",1171,2,7,6,微R,谋·黑田官兵卫SSR+
"16746077568774",1050,3,4,9,微R,暗·织田信长UR
"16746077568774",1015,4,5,10,微R,德川家康SSR+
"17527762046621",1012,1,7,1,非R,阿市SSR+
"17527762046621",1052,1,1,1,非R,光·真田幸村UR
"17527762046621",1170,1,2,1,非R,谋·竹中半兵卫SSR+
"17527762046621",1152,3,4,4,非R,刚·德川家康UR
"16690243341882",1040,1,2,1,微R,阿国SSR+
"16690243341882",1015,2,7,2,微R,德川家康SSR+
"16690243341882",1158,2,1,2,微R,刚·上杉谦信UR
"16690243341882",1050,3,3,4,微R,暗·织田信长UR
"16119012714699",1040,1,5,1,非R,阿国SSR+
"14358075857670",1133,1,7,1,非R,勇·真田幸村SSR+
"14358075857670",1152,7,3,2,非R,刚·德川家康UR
"15736760448366",1148,1,5,1,非R,坚·立花宗茂SSR
"15736760448366",1135,1,5,1,非R,谋·明智光秀SSR
"15736760448366",1011,1,5,1,非R,望月千代女SR
"15736760448366",1121,1,4,1,非R,谋·织田信长SSR+
"15736760448366",1132,1,4,1,非R,援·阿市SSR+
"15736760448366",1133,1,1,1,非R,勇·真田幸村SSR+
"15736760448366",1021,3,2,7,非R,伊达政宗SSR
"15736760448366",1020,3,2,7,非R,浓姬SSR
"15736760448366",1032,3,2,7,非R,石田三成SSR
"16806207440569",1038,1,1,1,,本多忠胜SSR+
"16806207440569",1012,1,1,1,,阿市SSR+
"16806207440569",1152,2,2,3,,刚·德川家康UR
"15822659929052",1023,1,2,1,小R,明智光秀SSR
"15822659929052",1122,1,7,1,小R,援·丰臣秀吉SSR+
"15822659929052",1143,1,7,1,小R,勇·本多忠胜SSR+
"15822659929052",1167,1,0,1,小R,刚·岛津义久UR
"15822659929052",1093,1,5,1,小R,光·井伊直虎UR
"15822659929052",1164,1,1,1,小R,柔·立花訚千代UR
"15822659929052",1161,2,1,7,小R,刚·本多忠胜UR
"15822659929052",1016,2,7,7,小R,真田幸村SSR+
"15822659929052",1042,3,3,9,小R,浅井长政SSR
"15822659929052",1008,3,2,9,小R,织田信长SSR+
"15822659929052",1015,3,6,9,小R,德川家康SSR+
"15822659929052",1052,3,3,9,小R,光·真田幸村UR
"16754667840279",1127,1,3,1,非R,谋·上杉谦信SSR+
"16754667840279",1061,1,3,1,非R,茶茶SSR
"16754667840279",1152,1,2,1,非R,刚·德川家康UR
"16754667840279",1021,2,2,4,非R,伊达政宗SSR
"16754667840279",1132,2,6,4,非R,援·阿市SSR+
"16754667840279",1311,2,1,4,非R,S35山本勘助UR
"16754667840279",1009,3,3,7,非R,丰臣秀吉SSR+
"16754667840279",1019,3,4,7,非R,宁宁SSR
"16754667840279",1166,6,1,9,非R,柔·阿松UR
"16071767920408",1139,1,4,1,非R,勇·浅井长政SSR
"16071767920408",1169,1,2,1,非R,勇·前田利家SSR+
"16071767920408",1170,1,2,1,非R,谋·竹中半兵卫SSR+
"16071767920408",1061,2,3,4,非R,茶茶SSR
"16071767920408",1046,2,2,4,非R,今川义元SSR
"16071767920408",1130,3,4,6,非R,坚·武田信玄SSR
"16071767920408",1038,3,7,6,非R,本多忠胜SSR+
"16071767920408",1134,3,4,6,非R,谋·德川家康SSR+
"13262859300025",1278,1,4,1,非R,S25斋藤义龙UR
"13262859300025",1124,2,5,2,非R,勇·伊达政宗SSR
"13262859300025",1145,2,4,2,非R,勇·足利义辉SSR
"13262859300025",1155,4,1,4,非R,刚·长宗我部元亲UR
"17527761658005",1032,1,3,1,非R,石田三成SSR
"17527761658005",1176,1,0,1,非R,S5杂贺孙市SSR
"17527761658005",1066,1,3,1,非R,佐佐木小次郎SSR
"17527761658005",1046,1,5,1,非R,今川义元SSR
"17527761658005",1009,2,4,5,非R,丰臣秀吉SSR+
"17527761658005",1019,2,3,5,非R,宁宁SSR
"17527761658005",1165,2,1,5,非R,柔·井伊直虎UR
"17527761658005",1016,2,4,5,非R,真田幸村SSR+
"17527761658005",1018,2,4,5,非R,上杉谦信SSR+
"32895154951900",1070,1,0,1,非R,明智光秀SR
"32895154951900",1079,1,0,1,非R,阿江SR
"32895154951900",1033,2,3,3,非R,松永久秀R
"32895154951900",1030,2,4,3,非R,阿初R
"32895154951900",1025,3,4,5,非R,片仓小十郎R
"32895154951900",1026,3,4,5,非R,猿飞佐助R
"15049565870023",1016,1,2,1,非R,真田幸村SSR+
"15049565870023",1171,1,6,1,非R,谋·黑田官兵卫SSR+
"15049565870023",1280,1,1,1,非R,S25二好长逸SSR+
"15049565870023",1020,2,3,4,非R,浓姬SSR
"15049565870023",1014,2,0,4,非R,立花訚千代SSR
"15049565870023",1197,2,1,4,非R,刚·毛利元就UR
"15049565870023",1043,3,5,7,非R,直江兼续SSR
"15049565870023",1093,3,5,7,非R,光·井伊直虎UR
"15049565870023",1295,3,0,7,非R,耀 德川家康UR
"15049565870023",1144,4,5,10,非R,援·阿国SSR+
"15049565870023",1065,6,1,11,非R,小早川隆景SSR
"15049565870023",1021,6,1,11,非R,伊达政宗SSR
"13447542830134",1122,1,5,1,非R,援·丰臣秀吉SSR+
"13447542830134",1202,3,1,2,非R,S11太原雪斋UR
"14714558418732",1044,1,3,1,非R,黑田官兵卫SR
"17093969975594",1014,1,5,1,非R,立花訚千代SSR
"17093969975594",1032,1,5,1,非R,石田三成SSR
"17093969975594",1152,1,3,1,非R,刚·德川家康UR
"17093969975594",1008,2,5,4,非R,织田信长SSR+
"17093969975594",1027,2,5,4,非R,毛利元就SSR
"15358803368673",1093,1,6,1,小R,光·井伊直虎UR
"15358803368673",1063,2,4,2,小R,森兰丸SSR
"15358803368673",1043,2,5,2,小R,直江兼续SSR
"15358803368673",1211,5,1,4,小R,刚·最上义光UR
"15358803368673",1008,6,5,5,小R,织田信长SSR+
"13881334599139",1141,1,0,1,非R,柔·望月千代女UR
"13881334599139",1038,1,6,1,非R,本多忠胜SSR+
"13881334599139",1059,2,1,3,非R,光·上杉谦信UR
"19310173934909",1138,2,1,1,非R,勇·柴田胜家SSR
"19310173934909",1312,2,1,1,非R,S35真田幸隆SSR+
"14151917510280",1057,1,4,1,非R,光·德川家康UR
"14151917510280",1062,1,3,1,非R,立花宗茂SSR
"14151917510280",1171,2,7,3,非R,谋·黑田官兵卫SSR+
"14151917510280",1016,3,7,4,非R,真田幸村SSR+
"14151917510280",1169,3,4,4,非R,勇·前田利家SSR+
"17051020262513",1169,1,6,1,微R,勇·前田利家SSR+
"17051020262513",1311,1,0,1,微R,S35山本勘助UR
"17051020262513",1052,4,3,3,微R,光·真田幸村UR
"17111150267098",1152,1,1,1,非R,刚·德川家康UR
"17111150267098",1012,3,5,2,非R,阿市SSR+
"17111150267098",1168,3,2,2,非R,勇·阿江SSR
"17111150267098",1153,5,1,4,非R,刚·真田幸村UR
"13649406504304",1124,1,3,1,非R,勇·伊达政宗SSR
"13649406504304",1072,1,5,1,非R,梵天丸SR
"13649406504304",1044,1,5,1,非R,黑田官兵卫SR
"13649406504304",1119,1,1,1,非R,援·宁宁SSR
"13649406504304",1152,2,1,5,非R,刚·德川家康UR
"16355235992790",1139,1,5,1,非R,勇·浅井长政SSR
"16355235992790",1287,1,0,1,非R,S28柿崎景家UR
"16355235992790",1211,1,0,1,非R,刚·最上义光UR
"16355235992790",1118,1,5,1,非R,援·阿松SSR
"16355235992790",1046,1,1,1,非R,今川义元SSR
"16355235992790",1132,1,2,1,非R,援·阿市SSR+
"16355235992790",1147,1,5,1,非R,谋·茶茶SSR
"16355235992790",1121,1,3,1,非R,谋·织田信长SSR+
"16355235992790",1040,1,3,1,非R,阿国SSR+
"16355235992790",1167,1,0,1,非R,刚·岛津义久UR
"16355235992790",1145,1,5,1,非R,勇·足利义辉SSR
"16355235992790",1311,1,0,1,非R,S35山本勘助UR
"16355235992790",1119,1,5,1,非R,援·宁宁SSR
"16355235992790",1149,1,5,1,非R,勇·森兰丸SSR
"16355235992790",1018,1,2,1,非R,上杉谦信SSR+
"16355235992790",1126,1,5,1,非R,谋·浓姬SSR
"16355235992790",1027,1,3,1,非R,毛利元就SSR
"16355235992790",1062,1,1,1,非R,立花宗茂SSR
"16355235992790",1127,1,2,1,非R,谋·上杉谦信SSR+
"16355235992790",1170,1,0,1,非R,谋·竹中半兵卫SSR+
"16355235992790",1045,1,4,1,非R,足利义辉SSR
"16355235992790",1168,1,5,1,非R,勇·阿江SSR
"17424682505835",1074,1,5,1,微R,毛利元就SR
"17424682505835",1041,1,5,1,微R,森兰丸SR
"17424682505835",1035,1,5,1,微R,佐佐木小次郎SR
"17424682505835",1034,1,5,1,微R,岛左近SR
"17424682505835",1076,1,5,1,微R,浅井长政SR
"17424682505835",1017,1,5,1,微R,真田昌幸SR
"17424682505835",1016,1,5,1,微R,真田幸村SSR+
"17424682505835",1009,2,5,8,微R,丰臣秀吉SSR+
"17424682505835",1127,2,7,8,微R,谋·上杉谦信SSR+
"15775415147595",1168,1,5,1,非R,勇·阿江SSR
"15775415147595",1127,1,5,1,非R,谋·上杉谦信SSR+
"15775415147595",1312,2,1,3,非R,S35真田幸隆SSR+
"15775415147595",1023,3,2,4,非R,明智光秀SSR
"15775415147595",1166,3,1,4,非R,柔·阿松UR
"15775415147595",1133,3,7,4,非R,勇·真田幸村SSR+
"13636521305944",1009,1,6,1,中R,丰臣秀吉SSR+
"13636521305944",1013,1,5,1,中R,阿松SSR
"13636521305944",1171,1,5,1,中R,谋·黑田官兵卫SSR+
"13636521305944",1051,1,5,1,中R,光·本多忠胜UR
"13636521305944",1169,1,5,1,中R,勇·前田利家SSR+
"13636521305944",1295,1,5,1,中R,耀 德川家康UR
"13636521305944",1018,1,6,1,中R,上杉谦信SSR+
"13636521305944",1016,1,6,1,中R,真田幸村SSR+
"13636521305944",1021,1,5,1,中R,伊达政宗SSR
"13636521305944",1142,1,0,1,中R,柔·玉子UR
"13636521305944",1287,2,1,11,中R,S28柿崎景家UR
"13636521305944",1170,2,4,11,中R,谋·竹中半兵卫SSR+
"13636521305944",1057,3,0,13,中R,光·德川家康UR
"13636521305944",1127,5,5,14,中R,谋·上杉谦信SSR+
"13636521305944",1008,5,6,14,中R,织田信长SSR+
"13503377259340",1287,1,7,1,超R,S28柿崎景家UR
"13503377259340",1315,1,0,1,超R,S36SSR+-诸角虎定
"13503377259340",1312,2,1,3,超R,S35真田幸隆SSR+
"13503377259340",1309,3,2,4,超R,S34织田冬姬SSR+
"13503377259340",1211,3,1,4,超R,刚·最上义光UR
"13503377259340",1302,5,6,6,超R,联动-宫本武藏UR
"13503377259340",1304,9,5,7,超R,S33前田庆次UR
"13503377259340",1314,10,4,8,超R,S36UR-武田信繁
"16634408545334",1134,1,7,1,非R,谋·德川家康SSR+
"16634408545334",1155,2,2,2,非R,刚·长宗我部元亲UR
"16634408545334",1280,3,4,3,非R,S25二好长逸SSR+
"16634408545334",1171,3,2,3,非R,谋·黑田官兵卫SSR+
"16634408545334",1008,4,5,5,非R,织田信长SSR+
"17313013439502",1070,1,5,1,微R,明智光秀SR
"17313013439502",1075,1,5,1,微R,今川义元SR
"17313013439502",1135,1,5,1,微R,谋·明智光秀SSR
"17313013439502",1046,1,2,1,微R,今川义元SSR
"17313013439502",1047,1,5,1,微R,小早川隆景SR
"17313013439502",1311,1,0,1,微R,S35山本勘助UR
"17313013439502",1040,2,1,7,微R,阿国SSR+
"17313013439502",1008,2,1,7,微R,织田信长SSR+
"17313013439502",1122,2,5,7,微R,援·丰臣秀吉SSR+
"17313013439502",1015,2,1,7,微R,德川家康SSR+
"17313013439502",1144,2,4,7,微R,援·阿国SSR+
"17313013439502",1012,3,5,12,微R,阿市SSR+
"17313013439502",1018,3,2,12,微R,上杉谦信SSR+
"17313013439502",1062,4,3,14,微R,立花宗茂SSR
"17313013439502",1152,4,3,14,微R,刚·德川家康UR
"14083198144342",1043,1,5,1,非R,直江兼续SSR
"14083198144342",1143,1,4,1,非R,勇·本多忠胜SSR+
"14083198144342",1122,2,3,3,非R,援·丰臣秀吉SSR+
"14083198144342",1164,2,2,3,非R,柔·立花訚千代UR
"14083198144342",1300,6,1,5,非R,S32酒井忠次UR
"17205639400479",1300,1,0,1,微R,S32酒井忠次UR
"17205639400479",1141,1,1,1,微R,柔·望月千代女UR
