"part_date","date","month","payment_itemid","payment_cate","payment_name","dau","pay_dau","pay_user","pay_count","pay_user_first","dau_cate","pay_dau_cate","pay_user_cate","pay_count_cate","pay_user_first_cate"
"2025-02-13",2025-02-13,2025-02-01,gold_50046,周期-周礼包,周礼包-22,2303,122,3,3,0,2303,122,8,10,1
"2024-06-08",2024-06-08,2024-06-01,gold_172,幸运屋,新-德川家康SSR+,2639,174,1,1,1,,,,,
"2024-06-08",2024-06-08,2024-06-01,gold_209,幸运屋,S12本愿寺显如SSR+,2639,174,1,1,1,,,,,
"2025-02-13",2025-02-13,2025-02-01,gold_50047,周期-周礼包,周礼包-23,2303,122,3,5,1,,,,,
"2025-01-05",2025-01-05,2025-01-01,gold_142,幸运屋,望月千代SSR,2362,108,1,1,1,2362,108,1,1,1
"2024-06-08",2024-06-08,2024-06-01,gold_229,幸运屋,S31三之丸殿SSR+,2639,174,2,2,2,,,,,
"2025-02-13",2025-02-13,2025-02-01,gold_50034,周期-周礼包,周礼包-10,2303,122,2,2,0,,,,,
"2024-06-08",2024-06-08,2024-06-01,gold_190,幸运屋,新-竹中半兵卫SSR+,2639,174,1,1,1,,,,,
"2024-11-23",2024-11-23,2024-11-01,gold_352,超级转盘,赛季UR转盘礼包3,2447,118,21,47,8,,,,,
"2024-11-23",2024-11-23,2024-11-01,gold_351,超级转盘,赛季UR转盘礼包2,2447,118,12,35,3,,,,,
"2025-02-24",2025-02-24,2025-02-01,gold_90001,月度周储钱罐,月度周储钱罐,2305,92,65,65,47,2305,92,65,65,47
"2025-04-08",2025-04-08,2025-04-01,gold_40002,每日一键,一键购买日礼包-2,2220,85,4,4,2,2220,85,28,29,26
"2024-06-25",2024-06-25,2024-06-01,gold_40001,每日一键,一键购买日礼包-1,2587,189,10,10,7,2587,189,60,62,38
"2024-06-25",2024-06-25,2024-06-01,gold_40003,每日一键,一键购买日礼包-3,2587,189,2,2,0,,,,,
"2024-08-18",2024-08-18,2024-08-01,gold_506,游园会通行证,游园会史诗礼包19.99-600金币,2514,163,12,12,1,2514,163,21,29,13
"2025-04-08",2025-04-08,2025-04-01,gold_40001,每日一键,一键购买日礼包-1,2220,85,6,6,6,,,,,
"2025-04-08",2025-04-08,2025-04-01,gold_40004,每日一键,一键购买,2220,85,19,19,18,,,,,
"2024-12-23",2024-12-23,2024-12-01,gold_300001,开运礼包,开运礼包1,2347,159,1,1,1,2347,159,1,1,1
"2024-08-18",2024-08-18,2024-08-01,gold_505,游园会通行证,游园会稀有礼包9.99-300金币,2514,163,17,17,12,,,,,
"2024-06-25",2024-06-25,2024-06-01,gold_40004,每日一键,一键购买,2587,189,43,43,27,,,,,
"2024-06-25",2024-06-25,2024-06-01,gold_40002,每日一键,一键购买日礼包-2,2587,189,7,7,4,,,,,
"2024-10-28",2024-10-28,2024-10-01,gold_401,battlepass,晋级征途,2474,170,1,1,1,2474,170,4,4,2
"2024-10-28",2024-10-28,2024-10-01,gold_80001,battlepass,段位battlepass,2474,170,3,3,1,,,,,
"2024-07-01",2024-07-01,2024-07-01,gold_200003,签到礼包,签到礼包3,2547,215,18,18,9,2547,215,42,63,28
"2024-07-01",2024-07-01,2024-07-01,gold_200002,签到礼包,签到礼包2,2547,215,20,20,6,,,,,
"2025-04-21",2025-04-21,2025-04-01,gold_373,月次祭礼包,月次祭礼包3,2181,92,4,5,0,2181,92,12,43,5
"2024-09-02",2024-09-02,2024-09-01,gold_401,battlepass,晋级征途,2465,217,8,8,5,2465,217,12,12,7
"2025-04-21",2025-04-21,2025-04-01,gold_372,月次祭礼包,月次祭礼包2,2181,92,2,4,1,,,,,
"2025-04-21",2025-04-21,2025-04-01,gold_371,月次祭礼包,月次祭礼包1,2181,92,8,34,4,,,,,
"2024-10-07",2024-10-07,2024-10-01,gold_401,battlepass,晋级征途,2473,158,2,2,0,2473,158,2,2,0
"2025-04-27",2025-04-27,2025-04-01,gold_8,金币,"0.99-30金币",2217,145,1,1,1,2217,145,2,2,2
"2024-09-02",2024-09-02,2024-09-01,gold_80001,battlepass,段位battlepass,2465,217,4,4,2,,,,,
"2024-07-01",2024-07-01,2024-07-01,gold_200001,签到礼包,签到礼包1,2547,215,25,25,13,,,,,
"2025-04-27",2025-04-27,2025-04-01,gold_4,金币,"49.99-3200金币",2217,145,1,1,1,,,,,
"2025-02-04",2025-02-04,2025-02-01,gold_330,行脚商人,行脚商人-自选礼包2,2338,134,20,36,8,2338,134,37,87,23
"2024-08-01",2024-08-01,2024-08-01,gold_448,赛季征战活动,赛季整合礼包19.99-1200金币-2,2485,232,1,2,0,2485,232,1,2,0
"2025-02-04",2025-02-04,2025-02-01,gold_331,行脚商人,行脚商人-自选礼包3,2338,134,6,10,2,,,,,
"2025-02-04",2025-02-04,2025-02-01,gold_333,行脚商人,行脚商人-自选礼包5,2338,134,4,6,3,,,,,
"2024-07-29",2024-07-29,2024-07-01,gold_200001,签到礼包,签到礼包1,2448,195,10,10,5,2448,195,19,22,13
"2025-02-04",2025-02-04,2025-02-01,gold_332,行脚商人,行脚商人-自选礼包4,2338,134,7,12,5,,,,,
"2024-07-29",2024-07-29,2024-07-01,gold_200002,签到礼包,签到礼包2,2448,195,7,7,5,,,,,
"2025-02-04",2025-02-04,2025-02-01,gold_329,行脚商人,行脚商人-自选礼包1,2338,134,13,23,5,,,,,
"2024-07-29",2024-07-29,2024-07-01,gold_200003,签到礼包,签到礼包3,2448,195,5,5,3,,,,,
"2025-04-25",2025-04-25,2025-04-01,gold_50092,周期-周礼包,每周礼包-V15,2169,224,1,2,0,2169,224,7,8,4
"2024-09-15",2024-09-15,2024-09-01,gold_40004,每日一键,一键购买,2434,162,20,20,16,2434,162,33,36,26
"2025-03-26",2025-03-26,2025-03-01,gold_60003,情人节活动,"2024情人节信物礼包3",2253,118,16,56,7,2253,118,65,381,38
"2025-03-26",2025-03-26,2025-03-01,gold_60002,情人节活动,"2024情人节信物礼包2",2253,118,19,86,1,,,,,
"2025-04-25",2025-04-25,2025-04-01,gold_50105,周期-周礼包,每周礼包-V9-14-6,2169,224,5,5,4,,,,,
"2025-03-26",2025-03-26,2025-03-01,gold_414,情人节活动,"2024情人节史诗礼包19.99-600金币",2253,118,16,16,2,,,,,
"2025-03-26",2025-03-26,2025-03-01,gold_60001,情人节活动,"2024情人节信物礼包1",2253,118,45,190,22,,,,,
"2024-09-15",2024-09-15,2024-09-01,gold_40003,每日一键,一键购买日礼包-3,2434,162,1,1,0,,,,,
"2025-03-26",2025-03-26,2025-03-01,gold_60005,情人节活动,"2024情人节信物礼包5",2253,118,1,14,0,,,,,
"2025-03-26",2025-03-26,2025-03-01,gold_419,情人节活动,"2024情人节稀有礼包4.99-320金币(新",2253,118,19,19,6,,,,,
"2024-09-15",2024-09-15,2024-09-01,gold_40001,每日一键,一键购买日礼包-1,2434,162,9,9,7,,,,,
"2024-09-15",2024-09-15,2024-09-01,gold_40002,每日一键,一键购买日礼包-2,2434,162,6,6,3,,,,,
"2025-04-25",2025-04-25,2025-04-01,gold_50104,周期-周礼包,每周礼包-V0-8-5,2169,224,1,1,0,,,,,
"2024-09-17",2024-09-17,2024-09-01,gold_2,金币,"9.99-600金币",2422,128,2,2,1,2422,128,8,9,4
"2025-04-08",2025-04-08,2025-04-01,gold_305,运营活动直购礼包,每日特惠活动档位1,2220,85,1,2,0,2220,85,1,2,0
"2025-03-02",2025-03-02,2025-03-01,gold_70173,周期-周礼包,每周礼包,2283,116,1,1,1,2283,116,9,19,4
"2025-03-24",2025-03-24,2025-03-01,gold_305,运营活动直购礼包,每日特惠活动档位1,2257,127,1,2,0,2257,127,6,11,3
"2024-11-23",2024-11-23,2024-11-01,gold_40001,每日一键,一键购买日礼包-1,2447,118,8,8,5,2447,118,34,37,29
"2024-09-17",2024-09-17,2024-09-01,gold_7,金币,"4.99-300金币",2422,128,1,1,1,,,,,
"2024-11-23",2024-11-23,2024-11-01,gold_40002,每日一键,一键购买日礼包-2,2447,118,6,6,5,,,,,
"2025-03-02",2025-03-02,2025-03-01,gold_50047,周期-周礼包,周礼包-23,2283,116,3,6,1,,,,,
"2024-09-17",2024-09-17,2024-09-01,gold_3,金币,"19.99-1200金币",2422,128,1,1,0,,,,,
"2024-10-07",2024-10-07,2024-10-01,gold_10,月卡,"19.99-尊贵月卡",2473,158,9,9,8,2473,158,19,22,15
"2024-10-07",2024-10-07,2024-10-01,gold_9,月卡,"4.99-月卡",2473,158,9,9,4,,,,,
"2024-10-07",2024-10-07,2024-10-01,gold_80002,月卡,资源月卡-9.99美元,2473,158,4,4,3,,,,,
"2024-09-17",2024-09-17,2024-09-01,gold_8,金币,"0.99-30金币",2422,128,2,2,0,,,,,
"2024-11-23",2024-11-23,2024-11-01,gold_40003,每日一键,一键购买日礼包-3,2447,118,1,1,0,,,,,
"2024-09-17",2024-09-17,2024-09-01,gold_5,金币,"99.99-6600金币@JPY",2422,128,1,1,1,,,,,
"2025-03-02",2025-03-02,2025-03-01,gold_50034,周期-周礼包,周礼包-10,2283,116,3,4,1,,,,,
"2024-11-04",2024-11-04,2024-11-01,gold_90003,月度活动,月度活跃-battlepass高级,2445,146,3,3,1,2445,146,10,10,4
"2024-11-23",2024-11-23,2024-11-01,gold_40004,每日一键,一键购买,2447,118,22,22,19,,,,,
"2024-09-17",2024-09-17,2024-09-01,gold_4,金币,"49.99-3200金币",2422,128,2,2,1,,,,,
"2025-03-24",2025-03-24,2025-03-01,gold_306,运营活动直购礼包,每日特惠活动档位2,2257,127,3,4,1,,,,,
"2024-11-04",2024-11-04,2024-11-01,gold_90002,月度活动,月度活跃-battlepass中级,2445,146,7,7,3,,,,,
"2025-03-24",2025-03-24,2025-03-01,gold_307,运营活动直购礼包,每日特惠活动档位3,2257,127,3,5,2,,,,,
"2025-03-02",2025-03-02,2025-03-01,gold_50046,周期-周礼包,周礼包-22,2283,116,3,8,1,,,,,
"2024-06-25",2024-06-25,2024-06-01,gold_200002,签到礼包,签到礼包2,2587,189,13,13,6,2587,189,28,34,18
"2024-12-04",2024-12-04,2024-12-01,gold_90002,月度活动,月度活跃-battlepass中级,2373,126,1,1,0,2373,126,1,1,0
"2025-02-15",2025-02-15,2025-02-01,gold_307,运营活动直购礼包,每日特惠活动档位3,2350,150,3,6,1,2350,150,7,14,2
"2024-07-28",2024-07-28,2024-07-01,gold_376,神魔之乱,神魔-绘马礼包1,2507,160,66,211,48,2507,160,82,358,67
"2024-06-25",2024-06-25,2024-06-01,gold_200001,签到礼包,签到礼包1,2587,189,13,13,9,,,,,
"2025-02-15",2025-02-15,2025-02-01,gold_305,运营活动直购礼包,每日特惠活动档位1,2350,150,4,7,1,,,,,
"2025-04-14",2025-04-14,2025-04-01,gold_350,超级转盘,赛季UR转盘礼包1,2195,111,11,51,2,2195,111,15,116,6
"2024-06-25",2024-06-25,2024-06-01,gold_200003,签到礼包,签到礼包3,2587,189,8,8,3,,,,,
"2024-07-28",2024-07-28,2024-07-01,gold_379,神魔之乱,神魔-绘马礼包4,2507,160,6,7,0,,,,,
"2025-02-15",2025-02-15,2025-02-01,gold_306,运营活动直购礼包,每日特惠活动档位2,2350,150,1,1,0,,,,,
"2025-04-14",2025-04-14,2025-04-01,gold_352,超级转盘,赛季UR转盘礼包3,2195,111,9,32,4,,,,,
"2025-04-14",2025-04-14,2025-04-01,gold_351,超级转盘,赛季UR转盘礼包2,2195,111,8,32,0,,,,,
"2025-04-14",2025-04-14,2025-04-01,gold_353,超级转盘,赛季UR转盘礼包4,2195,111,1,1,0,,,,,
"2024-07-28",2024-07-28,2024-07-01,gold_378,神魔之乱,神魔-绘马礼包3,2507,160,33,62,16,,,,,
"2024-07-28",2024-07-28,2024-07-01,gold_377,神魔之乱,神魔-绘马礼包2,2507,160,35,76,3,,,,,
"2024-07-28",2024-07-28,2024-07-01,gold_380,神魔之乱,神魔-绘马礼包5,2507,160,1,2,0,,,,,
"2025-03-26",2025-03-26,2025-03-01,gold_40001,每日一键,一键购买日礼包-1,2253,118,4,4,4,2253,118,27,27,23
"2024-12-17",2024-12-17,2024-12-01,gold_300002,开运礼包,开运礼包2,2321,141,1,1,1,2321,141,1,1,1
"2024-08-16",2024-08-16,2024-08-01,gold_65,荣耀特典,"68231",2480,125,1,1,0,2480,125,2,2,0
"2025-03-26",2025-03-26,2025-03-01,gold_40004,每日一键,一键购买,2253,118,20,20,17,,,,,
"2024-08-16",2024-08-16,2024-08-01,gold_66,荣耀特典,"128231",2480,125,1,1,0,,,,,
"2025-01-14",2025-01-14,2025-01-01,gold_50003,周期-日礼包,每日礼包-new-金币3,2360,137,1,1,0,2360,137,3,3,2
"2025-01-14",2025-01-14,2025-01-01,gold_50001,周期-日礼包,每日礼包-new-金币1,2360,137,2,2,2,,,,,
"2025-03-26",2025-03-26,2025-03-01,gold_40002,每日一键,一键购买日礼包-2,2253,118,3,3,2,,,,,
"2024-08-18",2024-08-18,2024-08-01,gold_200003,签到礼包,签到礼包3,2514,163,22,22,4,2514,163,57,86,43
"2024-08-18",2024-08-18,2024-08-01,gold_200001,签到礼包,签到礼包1,2514,163,28,28,24,,,,,
"2024-08-18",2024-08-18,2024-08-01,gold_200002,签到礼包,签到礼包2,2514,163,36,36,15,,,,,
"2024-08-25",2024-08-25,2024-08-01,gold_50047,周期-周礼包,周礼包-23,2477,167,4,5,2,2477,167,8,14,4
"2025-04-14",2025-04-14,2025-04-01,gold_21002,团购礼包,团购礼包-2400日元,2195,111,11,31,6,2195,111,16,77,8
"2024-09-02",2024-09-02,2024-09-01,gold_3,金币,"19.99-1200金币",2465,217,8,9,1,2465,217,38,70,13
"2025-04-14",2025-04-14,2025-04-01,gold_21003,团购礼包,团购礼包-6000日元,2195,111,5,18,0,,,,,
"2024-09-02",2024-09-02,2024-09-01,gold_2,金币,"9.99-600金币",2465,217,4,4,2,,,,,
"2024-08-25",2024-08-25,2024-08-01,gold_50034,周期-周礼包,周礼包-10,2477,167,2,7,1,,,,,
"2024-09-02",2024-09-02,2024-09-01,gold_4,金币,"49.99-3200金币",2465,217,1,1,0,,,,,
"2025-04-14",2025-04-14,2025-04-01,gold_21001,团购礼包,团购礼包-1200日元,2195,111,3,3,2,,,,,
"2025-04-14",2025-04-14,2025-04-01,gold_21006,团购礼包,团购礼包-650日元,2195,111,2,25,0,,,,,
"2024-09-02",2024-09-02,2024-09-01,gold_8,金币,"0.99-30金币",2465,217,19,41,4,,,,,
"2024-08-25",2024-08-25,2024-08-01,gold_50046,周期-周礼包,周礼包-22,2477,167,2,2,1,,,,,
"2024-09-02",2024-09-02,2024-09-01,gold_5,金币,"99.99-6600金币@JPY",2465,217,7,7,4,,,,,
"2024-09-02",2024-09-02,2024-09-01,gold_7,金币,"4.99-300金币",2465,217,7,8,2,,,,,
"2025-01-14",2025-01-14,2025-01-01,gold_371,月次祭礼包,月次祭礼包1,2360,137,21,74,13,2360,137,25,106,16
"2024-11-21",2024-11-21,2024-11-01,gold_90003,月度活动,月度活跃-battlepass高级,2402,141,2,2,1,2402,141,4,5,3
"2024-11-21",2024-11-21,2024-11-01,gold_90002,月度活动,月度活跃-battlepass中级,2402,141,3,3,2,,,,,
"2025-01-14",2025-01-14,2025-01-01,gold_373,月次祭礼包,月次祭礼包3,2360,137,6,15,3,,,,,
"2025-02-15",2025-02-15,2025-02-01,gold_24412,永久特惠礼包,永久特惠礼包3,2350,150,1,1,0,2350,150,1,1,0
"2025-01-14",2025-01-14,2025-01-01,gold_372,月次祭礼包,月次祭礼包2,2360,137,6,17,0,,,,,
"2024-08-25",2024-08-25,2024-08-01,gold_401,battlepass,晋级征途,2477,167,4,4,2,2477,167,6,6,4
"2025-03-04",2025-03-04,2025-03-01,gold_80001,battlepass,段位battlepass,2266,115,1,1,0,2266,115,1,1,0
"2024-08-25",2024-08-25,2024-08-01,gold_80001,battlepass,段位battlepass,2477,167,2,2,2,,,,,
"2024-12-19",2024-12-19,2024-12-01,gold_191,幸运屋,新-黑田官兵卫SSR+,2314,110,1,1,1,2314,110,7,7,6
"2025-03-09",2025-03-09,2025-03-01,gold_3,金币,"19.99-1200金币",2266,110,1,1,1,2266,110,6,14,1
"2024-12-19",2024-12-19,2024-12-01,gold_170,幸运屋,新-阿市SSR+(辅物),2314,110,1,1,1,,,,,
"2024-12-19",2024-12-19,2024-12-01,gold_232,幸运屋,S33前田美津SSR+,2314,110,4,4,4,,,,,
"2024-12-23",2024-12-23,2024-12-01,gold_80001,battlepass,段位battlepass,2347,159,2,2,1,2347,159,4,4,2
"2025-03-09",2025-03-09,2025-03-01,gold_2,金币,"9.99-600金币",2266,110,1,1,0,,,,,
"2024-12-19",2024-12-19,2024-12-01,gold_119,幸运屋,真田幸村SSR+获得礼包,2314,110,1,1,0,,,,,
"2025-03-09",2025-03-09,2025-03-01,gold_8,金币,"0.99-30金币",2266,110,3,8,0,,,,,
"2025-03-13",2025-03-13,2025-03-01,gold_10,月卡,"19.99-尊贵月卡",2241,133,6,6,4,2241,133,24,26,20
"2025-03-13",2025-03-13,2025-03-01,gold_80002,月卡,资源月卡-9.99美元,2241,133,13,13,11,,,,,
"2024-12-23",2024-12-23,2024-12-01,gold_401,battlepass,晋级征途,2347,159,2,2,1,,,,,
"2025-03-09",2025-03-09,2025-03-01,gold_4,金币,"49.99-3200金币",2266,110,1,1,0,,,,,
"2025-03-09",2025-03-09,2025-03-01,gold_7,金币,"4.99-300金币",2266,110,2,2,0,,,,,
"2024-11-25",2024-11-25,2024-11-01,gold_401,battlepass,晋级征途,2370,155,51,51,44,2370,155,51,51,44
"2025-03-24",2025-03-24,2025-03-01,gold_402,battlepass-周年庆,四周年通行证,2257,127,9,9,5,2257,127,9,9,5
"2024-12-23",2024-12-23,2024-12-01,gold_402,battlepass-周年庆,四周年通行证,2347,159,54,54,32,2347,159,54,54,32
"2025-03-09",2025-03-09,2025-03-01,gold_5,金币,"99.99-6600金币@JPY",2266,110,1,1,0,,,,,
"2025-03-13",2025-03-13,2025-03-01,gold_9,月卡,"4.99-月卡",2241,133,7,7,5,,,,,
"2024-07-06",2024-07-06,2024-07-01,gold_373,月次祭礼包,月次祭礼包3,2627,169,19,37,11,2627,169,53,229,35
"2025-04-21",2025-04-21,2025-04-01,gold_3,金币,"19.99-1200金币",2181,92,1,1,0,2181,92,5,5,1
"2024-12-21",2024-12-21,2024-12-01,gold_10,月卡,"19.99-尊贵月卡",2366,112,6,6,4,2366,112,29,35,25
"2025-03-04",2025-03-04,2025-03-01,gold_90003,月度活动,月度活跃-battlepass高级,2266,115,4,4,0,2266,115,10,14,6
"2024-10-28",2024-10-28,2024-10-01,gold_80002,月卡,资源月卡-9.99美元,2474,170,12,12,10,2474,170,27,35,23
"2024-07-06",2024-07-06,2024-07-01,gold_371,月次祭礼包,月次祭礼包1,2627,169,40,172,22,,,,,
"2024-12-21",2024-12-21,2024-12-01,gold_9,月卡,"4.99-月卡",2366,112,13,13,10,,,,,
"2024-07-06",2024-07-06,2024-07-01,gold_375,月次祭礼包,月次祭礼包5,2627,169,1,7,0,,,,,
"2024-07-06",2024-07-06,2024-07-01,gold_372,月次祭礼包,月次祭礼包2,2627,169,5,13,2,,,,,
"2025-04-27",2025-04-27,2025-04-01,gold_353,超级转盘,赛季UR转盘礼包4,2217,145,2,3,0,2217,145,27,176,20
"2025-04-27",2025-04-27,2025-04-01,gold_351,超级转盘,赛季UR转盘礼包2,2217,145,15,53,0,,,,,
"2025-04-27",2025-04-27,2025-04-01,gold_352,超级转盘,赛季UR转盘礼包3,2217,145,14,32,6,,,,,
"2024-12-21",2024-12-21,2024-12-01,gold_80002,月卡,资源月卡-9.99美元,2366,112,15,15,10,,,,,
"2025-03-04",2025-03-04,2025-03-01,gold_90002,月度活动,月度活跃-battlepass中级,2266,115,10,10,6,,,,,
"2024-10-28",2024-10-28,2024-10-01,gold_9,月卡,"4.99-月卡",2474,170,13,13,7,,,,,
"2024-12-21",2024-12-21,2024-12-01,gold_317,月卡,"2.99-新月卡-回流折扣",2366,112,1,1,1,,,,,
"2025-04-27",2025-04-27,2025-04-01,gold_350,超级转盘,赛季UR转盘礼包1,2217,145,21,88,14,,,,,
"2025-04-21",2025-04-21,2025-04-01,gold_8,金币,"0.99-30金币",2181,92,4,4,1,,,,,
"2024-10-28",2024-10-28,2024-10-01,gold_10,月卡,"19.99-尊贵月卡",2474,170,10,10,6,,,,,
"2024-07-12",2024-07-12,2024-07-01,gold_60008,倍率转盘,倍率转盘-游戏币礼包3,2485,174,3,6,0,2485,174,18,72,8
"2025-02-06",2025-02-06,2025-02-01,gold_233,幸运屋,S35真田幸隆SSR+,2306,121,1,1,1,2306,121,3,3,3
"2025-04-23",2025-04-23,2025-04-01,gold_50077,周期-日礼包,每日礼包-V15,2176,95,1,1,1,2176,95,5,8,5
"2025-02-06",2025-02-06,2025-02-01,gold_124,幸运屋,武田信玄SSR,2306,121,1,1,1,,,,,
"2025-04-29",2025-04-29,2025-04-01,gold_90003,月度活动,月度活跃-battlepass高级,2185,155,2,2,1,2185,155,5,5,2
"2025-04-23",2025-04-23,2025-04-01,gold_50078,周期-日礼包,每日礼包-V15,2176,95,2,4,2,,,,,
"2024-07-12",2024-07-12,2024-07-01,gold_60007,倍率转盘,倍率转盘-游戏币礼包2,2485,174,6,11,3,,,,,
"2025-04-23",2025-04-23,2025-04-01,gold_50080,周期-日礼包,每日礼包-V15,2176,95,1,1,0,,,,,
"2025-04-29",2025-04-29,2025-04-01,gold_90002,月度活动,月度活跃-battlepass中级,2185,155,3,3,1,,,,,
"2024-07-12",2024-07-12,2024-07-01,gold_60006,倍率转盘,倍率转盘-游戏币礼包1,2485,174,13,54,5,,,,,
"2024-07-12",2024-07-12,2024-07-01,gold_60009,倍率转盘,倍率转盘-游戏币礼包4,2485,174,1,1,0,,,,,
"2025-02-06",2025-02-06,2025-02-01,gold_190,幸运屋,新-竹中半兵卫SSR+,2306,121,1,1,1,,,,,
"2025-04-23",2025-04-23,2025-04-01,gold_50075,周期-日礼包,每日礼包-V9-14,2176,95,2,2,2,,,,,
"2024-07-12",2024-07-12,2024-07-01,gold_66,荣耀特典,"128231",2485,174,1,1,1,2485,174,2,2,1
"2025-02-17",2025-02-17,2025-02-01,gold_90002,月度活动,月度活跃-battlepass中级,2275,141,2,2,1,2275,141,4,5,2
"2025-02-17",2025-02-17,2025-02-01,gold_90003,月度活动,月度活跃-battlepass高级,2275,141,3,3,1,,,,,
"2024-07-12",2024-07-12,2024-07-01,gold_67,荣耀特典,"328231",2485,174,1,1,0,,,,,
"2024-11-04",2024-11-04,2024-11-01,gold_50003,周期-日礼包,每日礼包-new-金币3,2445,146,1,1,1,2445,146,4,4,2
"2024-11-04",2024-11-04,2024-11-01,gold_50001,周期-日礼包,每日礼包-new-金币1,2445,146,3,3,1,,,,,
"2024-09-17",2024-09-17,2024-09-01,gold_10,月卡,"19.99-尊贵月卡",2422,128,2,2,2,2422,128,12,13,11
"2025-02-02",2025-02-02,2025-02-01,gold_90002,月度活动,月度活跃-battlepass中级,2383,174,10,10,5,2383,174,13,16,6
"2025-01-27",2025-01-27,2025-01-01,gold_350,超级转盘,赛季UR转盘礼包1,2329,134,8,37,4,2329,134,9,43,5
"2024-09-17",2024-09-17,2024-09-01,gold_80002,月卡,资源月卡-9.99美元,2422,128,1,1,0,,,,,
"2024-09-21",2024-09-21,2024-09-01,gold_200002,签到礼包,签到礼包2,2497,176,26,26,13,2497,176,46,68,30
"2024-09-21",2024-09-21,2024-09-01,gold_200003,签到礼包,签到礼包3,2497,176,20,20,8,,,,,
"2025-01-27",2025-01-27,2025-01-01,gold_351,超级转盘,赛季UR转盘礼包2,2329,134,1,4,0,,,,,
"2024-09-17",2024-09-17,2024-09-01,gold_9,月卡,"4.99-月卡",2422,128,10,10,9,,,,,
"2024-10-08",2024-10-08,2024-10-01,gold_66,荣耀特典,"128231",2467,147,1,1,0,2467,147,1,1,0
"2025-01-27",2025-01-27,2025-01-01,gold_352,超级转盘,赛季UR转盘礼包3,2329,134,1,2,1,,,,,
"2025-02-02",2025-02-02,2025-02-01,gold_90003,月度活动,月度活跃-battlepass高级,2383,174,6,6,1,,,,,
"2024-09-21",2024-09-21,2024-09-01,gold_200001,签到礼包,签到礼包1,2497,176,22,22,9,,,,,
"2025-02-17",2025-02-17,2025-02-01,gold_401,battlepass,晋级征途,2275,141,1,1,1,2275,141,2,2,1
"2025-03-30",2025-03-30,2025-03-01,gold_21006,团购礼包,团购礼包-650日元,2287,95,11,51,7,2287,95,35,109,29
"2024-12-19",2024-12-19,2024-12-01,gold_9,月卡,"4.99-月卡",2314,110,10,10,7,2314,110,31,39,29
"2024-12-19",2024-12-19,2024-12-01,gold_10,月卡,"19.99-尊贵月卡",2314,110,11,11,6,,,,,
"2024-08-25",2024-08-25,2024-08-01,gold_350,超级转盘,赛季UR转盘礼包1,2477,167,21,83,12,2477,167,28,152,18
"2025-01-27",2025-01-27,2025-01-01,gold_50047,周期-周礼包,周礼包-23,2329,134,2,4,1,2329,134,4,6,1
"2025-04-14",2025-04-14,2025-04-01,gold_90002,月度活动,月度活跃-battlepass中级,2195,111,4,4,3,2195,111,5,6,3
"2025-03-30",2025-03-30,2025-03-01,gold_21003,团购礼包,团购礼包-6000日元,2287,95,9,20,6,,,,,
"2025-02-17",2025-02-17,2025-02-01,gold_80001,battlepass,段位battlepass,2275,141,1,1,0,,,,,
"2024-12-19",2024-12-19,2024-12-01,gold_80002,月卡,资源月卡-9.99美元,2314,110,18,18,16,,,,,
"2025-03-30",2025-03-30,2025-03-01,gold_21001,团购礼包,团购礼包-1200日元,2287,95,10,10,8,,,,,
"2025-01-27",2025-01-27,2025-01-01,gold_50046,周期-周礼包,周礼包-22,2329,134,2,2,0,,,,,
"2024-08-18",2024-08-18,2024-08-01,gold_448,赛季征战活动,赛季整合礼包19.99-1200金币-2,2514,163,1,1,1,2514,163,1,1,1
"2025-04-14",2025-04-14,2025-04-01,gold_90003,月度活动,月度活跃-battlepass高级,2195,111,2,2,0,,,,,
"2024-08-25",2024-08-25,2024-08-01,gold_351,超级转盘,赛季UR转盘礼包2,2477,167,15,29,0,,,,,
"2024-08-25",2024-08-25,2024-08-01,gold_352,超级转盘,赛季UR转盘礼包3,2477,167,17,40,6,,,,,
