type,period,last1_paytag,dtype1,dtype2,users,money_rmb,sincetime_money
paymentact_week_group,0519-0525,超R,6周年礼包,,7,711.192300,13320.0
paymentact_week_group,0210-0216,超R,神武锻造,,12,17422.908800,12696.0
paymentact_week_group,0310-0316,小R,battlepass-周年庆,,5,500.179200,120.0
paymentact_week_group,0421-0427,小R,幸运屋,,3,312.612000,0.0
paymentact_week_group,0421-0427,小R,珍珠,,9,1989.254360,0.0
paymentact_week_group,0519-0525,小R,金币,,8,1592.758140,8.0
paymentact_week_group,0224-0302,小R,battlepass,,2,333.452800,0.0
paymentact_week_group,0120-0126,中R,battlepass,,4,812.791200,0.0
paymentact_week_group,0210-0216,大R,战鼓解锁,,2,125.044800,120.0
paymentact_week_group,0203-0209,小R,战鼓解锁,,1,0.000000,120.0
paymentact_week_group,0106-0112,微R,福瑞赏,,1,62.522400,0.0
paymentact_week_group,0203-0209,非R,超级转盘,,2,1844.410800,1980.0
paymentact_week_group,0414-0420,非R,周期-周礼包,,2,0.000000,880.0
paymentact_week_group,0331-0406,微R,神武锻造,,1,33.866300,0.0
paymentact_week_group,0203-0209,超R,周期-周礼包,,1,0.000000,980.0
paymentact_week_group,0210-0216,小R,游园会通行证,,3,187.567200,0.0
paymentact_week_group,0303-0309,未活跃,开运礼包,,1,33.866300,0.0
paymentact_week_group,0414-0420,中R,情人节活动,,34,10324.011300,13796.0
paymentact_week_group,0414-0420,超R,月卡,,19,3094.858800,1364.0
paymentact_week_group,1230-0105,小R,金币,,10,3381.419800,0.0
paymentact_week_group,0414-0420,大R,月度活动,,6,750.268800,1520.0
paymentact_week_group,0512-0518,中R,周期-日礼包,,21,266.762240,320.0
paymentact_week_group,0303-0309,非R,6周年礼包,,8,781.530000,8848.0
paymentact_week_group,0217-0223,中R,神魔之乱,,13,1453.645800,1292.0
paymentact_week_group,0106-0112,大R,每日一键,,15,516.851840,440.0
paymentact_week_group,0113-0119,中R,开运礼包,,2,864.893200,0.0
paymentact_week_group,0120-0126,非R,超级转盘,,4,169.331500,3588.0
paymentact_week_group,0519-0525,超R,金币,,3,1667.264000,0.0
paymentact_week_group,0120-0126,非R,月卡,,4,221.433500,32.0
paymentact_week_group,0210-0216,超R,月度周储钱罐,,8,50.017920,80.0
paymentact_week_group,0428-0504,中R,幸运屋,,5,346.478300,0.0
paymentact_week_group,0317-0323,非R,月度活动,,1,0.000000,440.0
paymentact_week_group,0519-0525,微R,战鼓解锁,,1,0.000000,120.0
paymentact_week_group,0428-0504,超R,运营活动直购礼包,,5,2834.348800,344.0
paymentact_week_group,0127-0202,微R,battlepass,,3,500.179200,0.0
paymentact_week_group,0127-0202,超R,月度周储钱罐,,8,66.690560,64.0
paymentact_week_group,0224-0302,大R,battlepass,,2,203.197800,160.0
paymentact_week_group,0407-0413,超R,游园会通行证,,2,187.567200,180.0
paymentact_week_group,0224-0302,微R,战鼓解锁,,2,250.089600,0.0
paymentact_week_group,0519-0525,未活跃,游园会通行证,,1,187.567200,0.0
paymentact_week_group,0324-0330,非R,4周年庆典自选礼包,,1,0.000000,1100.0
paymentact_week_group,0217-0223,超R,金币,,1,312.612000,0.0
paymentact_week_group,0317-0323,非R,开运礼包,,1,0.000000,16.0
paymentact_week_group,0331-0406,非R,情人节活动,,1,0.000000,1660.0
paymentact_week_group,1230-0105,超R,幸运屋,,1,0.000000,60.0
paymentact_week_group,0113-0119,小R,周期-日礼包,,1,58.354240,0.0
paymentact_week_group,0127-0202,中R,战鼓解锁,,2,125.044800,120.0
paymentact_week_group,1230-0105,中R,周期-日礼包,,1,33.866300,0.0
paymentact_week_group,0113-0119,超R,福瑞赏,,1,0.000000,60.0
paymentact_week_group,0106-0112,中R,月次祭礼包,,15,4762.122800,928.0
paymentact_week_group,0106-0112,超R,4周年庆典自选礼包,,9,8346.740400,6360.0
paymentact_week_group,0217-0223,大R,团购礼包,,11,3691.426700,2724.0
paymentact_week_group,0203-0209,中R,幸运屋,,17,1380.703000,60.0
paymentact_week_group,0127-0202,中R,珍珠,,33,18871.344400,0.0
paymentact_week_group,0512-0518,微R,每日一键,,7,116.708480,8.0
paymentact_week_group,0317-0323,大R,月次祭礼包,,12,3305.871900,7744.0
paymentact_week_group,0303-0309,中R,神武锻造,,26,1938.194400,2016.0
paymentact_week_group,0310-0316,大R,6周年礼包,,24,27327.499000,13296.0
paymentact_week_group,0407-0413,微R,神武锻造,,4,158.911100,96.0
paymentact_week_group,0414-0420,中R,神武锻造,,10,135.465200,528.0
paymentact_week_group,0127-0202,中R,月度周储钱罐,,73,783.614080,416.0
paymentact_week_group,0203-0209,小R,幸运屋,,7,500.179200,0.0
paymentact_week_group,0428-0504,中R,每日一键,,25,550.197120,736.0
paymentact_week_group,0210-0216,中R,游园会通行证,,11,937.836000,720.0
paymentact_week_group,0414-0420,微R,珍珠,,6,1191.051720,0.0
paymentact_week_group,0120-0126,未活跃,战鼓解锁,,1,125.044800,0.0
paymentact_week_group,0113-0119,微R,6周年礼包,,1,67.732600,0.0
paymentact_week_group,0512-0518,大R,周期-日礼包,,12,558.533440,848.0
paymentact_week_group,0310-0316,小R,珍珠,,7,3551.272320,0.0
paymentact_week_group,0505-0511,微R,签到礼包,,11,1740.206800,0.0
paymentact_week_group,0407-0413,小R,珍珠,,5,951.382520,0.0
paymentact_week_group,0317-0323,小R,每日一键,,11,125.044800,66.0
paymentact_week_group,0331-0406,超R,6周年礼包,,13,2196.099300,40532.0
paymentact_week_group,0519-0525,大R,battlepass-周年庆,,3,125.044800,240.0
paymentact_week_group,0203-0209,小R,珍珠,,13,1015.989000,0.0
paymentact_week_group,0324-0330,大R,月度活动,,7,437.656800,2280.0
paymentact_week_group,0127-0202,大R,周期-周礼包,,12,1943.404600,2396.0
paymentact_week_group,0217-0223,微R,每日一键,,4,75.026880,0.0
paymentact_week_group,0421-0427,大R,幸运屋,,2,312.612000,0.0
paymentact_week_group,0414-0420,非R,珍珠,,1,614.803600,0.0
paymentact_week_group,0317-0323,小R,战鼓解锁,,1,125.044800,0.0
paymentact_week_group,0210-0216,微R,超级转盘,,1,33.866300,0.0
paymentact_week_group,0224-0302,大R,团购礼包,,13,1820.964900,1568.0
paymentact_week_group,0324-0330,大R,超级转盘,,9,283.955900,4924.0
paymentact_week_group,0512-0518,小R,battlepass-周年庆,,12,1250.448000,240.0
paymentact_week_group,0407-0413,中R,签到礼包,,47,14619.821200,4380.0
paymentact_week_group,0210-0216,大R,游园会通行证,,10,375.134400,1200.0
paymentact_week_group,0324-0330,中R,月卡,,26,1497.932500,548.0
paymentact_week_group,0113-0119,大R,月卡,,25,1867.856700,816.0
paymentact_week_group,0421-0427,超R,行脚商人,,14,4934.059400,6180.0
paymentact_week_group,0113-0119,超R,月卡,,10,846.657500,516.0
paymentact_week_group,0421-0427,中R,金币,,11,271.972440,60.0
paymentact_week_group,0113-0119,超R,签到礼包,,3,1729.786400,1160.0
paymentact_week_group,0217-0223,微R,珍珠,,3,167.247420,0.0
paymentact_week_group,0127-0202,非R,月次祭礼包,,1,169.331500,0.0
paymentact_week_group,0324-0330,中R,超级转盘,,10,1466.671300,3436.0
paymentact_week_group,0331-0406,微R,周期-周礼包,,1,125.044800,0.0
paymentact_week_group,0519-0525,小R,battlepass-周年庆,,4,375.134400,120.0
paymentact_week_group,1230-0105,超R,金币,,1,614.803600,0.0
paymentact_week_group,0106-0112,微R,周期-日礼包,,4,42.202620,8.0
paymentact_week_group,0317-0323,超R,行脚商人,,10,13457.946600,8252.0
paymentact_week_group,1230-0105,超R,珍珠,,8,45033.321660,0.0
paymentact_week_group,0203-0209,小R,每日一键,,15,283.434880,166.0
paymentact_week_group,0106-0112,大R,情人节活动,,22,19879.518100,9892.0
paymentact_week_group,0505-0511,大R,每日一键,,13,400.143360,658.0
paymentact_week_group,0331-0406,中R,团购礼包,,12,2305.513500,672.0
paymentact_week_group,0120-0126,未活跃,荣耀特典,,1,312.612000,0.0
paymentact_week_group,0203-0209,超R,月度周储钱罐,,6,50.017920,48.0
paymentact_week_group,0324-0330,微R,周期-周礼包,,1,33.345280,0.0
paymentact_week_group,0310-0316,微R,4周年庆典自选礼包,,2,500.179200,0.0
paymentact_week_group,0414-0420,小R,神武锻造,,1,0.000000,32.0
paymentact_week_group,0331-0406,小R,6周年礼包,,4,237.064100,1056.0
paymentact_week_group,0106-0112,未活跃,月度周储钱罐,,1,0.000000,16.0
paymentact_week_group,0331-0406,非R,运营活动直购礼包,,1,0.000000,1320.0
paymentact_week_group,1230-0105,中R,签到礼包,,104,43046.672400,9540.0
paymentact_week_group,0414-0420,大R,月卡,,31,1362.467300,3752.0
paymentact_week_group,0519-0525,微R,金币,,12,1283.272260,0.0
paymentact_week_group,0512-0518,超R,6周年礼包,,8,2370.641000,12544.0
paymentact_week_group,0217-0223,大R,超级转盘,,22,15010.586200,32504.0
paymentact_week_group,0224-0302,小R,月卡,,25,2985.444600,0.0
paymentact_week_group,0217-0223,中R,超级转盘,,19,5504.576300,4960.0
paymentact_week_group,0113-0119,小R,签到礼包,,13,2313.328800,0.0
paymentact_week_group,0331-0406,中R,battlepass,,22,2943.763000,995.0
paymentact_week_group,0210-0216,大R,月次祭礼包,,12,8224.300700,9136.0
paymentact_week_group,0317-0323,小R,月次祭礼包,,4,745.058600,0.0
paymentact_week_group,0106-0112,大R,周期-周礼包,,7,1213.976600,584.0
paymentact_week_group,0303-0309,中R,月度周储钱罐,,63,650.232960,384.0
paymentact_week_group,0324-0330,超R,珍珠,,7,60782.193200,0.0
paymentact_week_group,0324-0330,大R,限购礼包,,19,3411.117940,3976.0
paymentact_week_group,1230-0105,小R,6周年礼包,,2,3272.005600,0.0
paymentact_week_group,0512-0518,中R,月度活动,,10,1438.015200,1000.0
paymentact_week_group,0317-0323,大R,行脚商人,,18,8276.402700,8452.0
paymentact_week_group,0331-0406,超R,每日一键,,5,325.116480,64.0
paymentact_week_group,0331-0406,超R,珍珠,,9,73531.552600,0.0
paymentact_week_group,0505-0511,非R,金币,,6,638.770520,12.0
paymentact_week_group,0224-0302,非R,每日一键,,1,25.008960,0.0
paymentact_week_group,0127-0202,大R,月次祭礼包,,15,14393.177500,13136.0
paymentact_week_group,0428-0504,超R,月度周储钱罐,,11,83.363200,96.0
paymentact_week_group,0331-0406,非R,月卡,,9,723.175760,212.0
paymentact_week_group,0324-0330,非R,月度活动,,2,875.313600,0.0
paymentact_week_group,0203-0209,超R,每日一键,,4,275.098560,104.0
paymentact_week_group,0210-0216,超R,周期-周礼包,,3,0.000000,2268.0
paymentact_week_group,0324-0330,超R,幸运屋,,2,125.044800,60.0
paymentact_week_group,0310-0316,中R,开运礼包,,2,625.224000,0.0
paymentact_week_group,1230-0105,大R,金币,,3,614.803600,492.0
paymentact_week_group,0428-0504,非R,周期-日礼包,,4,0.000000,756.0
paymentact_week_group,0106-0112,中R,6周年礼包,,15,3162.591400,6168.0
paymentact_week_group,0113-0119,大R,赛季UR养成通行证,,2,0.000000,980.0
paymentact_week_group,0303-0309,微R,battlepass-周年庆,,8,875.313600,120.0
paymentact_week_group,1230-0105,非R,神魔之乱,,3,4337.491500,2220.0
paymentact_week_group,0519-0525,微R,每日一键,,4,100.035840,18.0
paymentact_week_group,0113-0119,未活跃,金币,,2,79.195040,0.0
paymentact_week_group,0421-0427,非R,限购礼包,,3,0.000000,5272.0
paymentact_week_group,0317-0323,小R,4周年庆典自选礼包,,2,625.224000,0.0
paymentact_week_group,0127-0202,微R,月度活动,,2,250.089600,0.0
paymentact_week_group,0414-0420,小R,battlepass,,11,1500.537600,320.0
paymentact_week_group,0519-0525,小R,6周年礼包,,1,169.331500,160.0
paymentact_week_group,0106-0112,大R,赛季征战活动,,1,0.000000,240.0
paymentact_week_group,1230-0105,小R,幸运屋,,1,0.000000,32.0
paymentact_week_group,0407-0413,小R,成长计划,,1,312.612000,0.0
paymentact_week_group,0421-0427,超R,每日一键,,7,475.170240,206.0
paymentact_week_group,0512-0518,小R,月卡,,51,5767.691400,700.0
paymentact_week_group,0331-0406,非R,签到礼包,,10,2167.443200,1320.0
paymentact_week_group,0421-0427,中R,超级转盘,,16,5241.461200,2672.0
paymentact_week_group,0210-0216,大R,情人节活动,,32,18264.356100,27848.0
paymentact_week_group,0113-0119,中R,battlepass,,30,4960.110400,870.0
paymentact_week_group,0317-0323,中R,6周年礼包,,23,3186.037300,13300.0
paymentact_week_group,0519-0525,微R,月度周储钱罐,,38,583.542400,48.0
paymentact_week_group,0203-0209,超R,情人节活动,,10,3834.707200,18532.0
paymentact_week_group,0310-0316,中R,签到礼包,,40,9680.551600,7100.0
paymentact_week_group,0203-0209,中R,battlepass,,22,3475.203400,940.0
paymentact_week_group,1230-0105,大R,6周年礼包,,15,7815.300000,8292.0
paymentact_week_group,0428-0504,小R,珍珠,,9,2123.156500,0.0
paymentact_week_group,0310-0316,小R,每日一键,,6,33.345280,88.0
paymentact_week_group,0113-0119,大R,福瑞赏,,4,187.567200,1980.0
paymentact_week_group,0421-0427,超R,游园会通行证,,6,437.656800,420.0
paymentact_week_group,0317-0323,中R,金币,,17,2876.030400,1740.0
paymentact_week_group,0421-0427,超R,幸运屋,,1,0.000000,60.0
paymentact_week_group,0512-0518,小R,金币,,8,2101.273660,0.0
paymentact_week_group,0310-0316,大R,金币,,4,33.866300,672.0
paymentact_week_group,0120-0126,小R,幸运屋,,8,562.701600,32.0
paymentact_week_group,0317-0323,大R,金币,,5,888.860120,1860.0
paymentact_week_group,0407-0413,非R,团购礼包,,2,0.000000,1372.0
paymentact_week_group,0414-0420,超R,团购礼包,,6,2000.716800,7080.0
paymentact_week_group,0331-0406,超R,游园会通行证,,3,437.656800,0.0
paymentact_week_group,0512-0518,大R,battlepass-周年庆,,5,250.089600,360.0
paymentact_week_group,0310-0316,未活跃,新手礼包,,1,16.672640,0.0
paymentact_week_group,0414-0420,超R,月度活动,,2,437.656800,440.0
paymentact_week_group,0210-0216,非R,超级转盘,,1,784.135100,0.0
paymentact_week_group,0106-0112,小R,赛季征战活动,,1,125.044800,0.0
paymentact_week_group,0203-0209,小R,行脚商人,,1,0.000000,60.0
paymentact_week_group,0512-0518,微R,战鼓解锁,,1,125.044800,0.0
paymentact_week_group,0217-0223,超R,周期-日礼包,,1,0.000000,360.0
paymentact_week_group,0331-0406,未活跃,战鼓解锁,,1,0.000000,120.0
paymentact_week_group,0519-0525,中R,一条龙,,101,26759.587200,7528.0
paymentact_week_group,0210-0216,大R,珍珠,,11,31682.184160,0.0
paymentact_week_group,0127-0202,微R,签到礼包,,17,2177.863600,120.0
paymentact_week_group,0331-0406,中R,签到礼包,,80,27489.015200,14580.0
paymentact_week_group,0428-0504,微R,月卡,,15,1180.110300,0.0
paymentact_week_group,0310-0316,微R,月度周储钱罐,,17,216.744320,64.0
paymentact_week_group,0324-0330,中R,限购礼包,,32,3921.717540,2916.0
paymentact_week_group,0331-0406,中R,超级转盘,,17,2876.030400,4504.0
paymentact_week_group,0106-0112,中R,幸运屋,,34,2347.195100,1020.0
paymentact_week_group,0512-0518,大R,6周年礼包,,11,1794.913900,4272.0
paymentact_week_group,0310-0316,中R,battlepass,,13,1646.423200,870.0
paymentact_week_group,0217-0223,微R,月度周储钱罐,,14,183.399040,48.0
paymentact_week_group,0428-0504,小R,月度周储钱罐,,48,650.232960,144.0
paymentact_week_group,0407-0413,超R,金币,,4,221.433500,216.0
paymentact_week_group,0421-0427,小R,金币,,6,354.814620,8.0
paymentact_week_group,0120-0126,小R,每日一键,,10,108.372160,86.0
paymentact_week_group,0317-0323,微R,月度活动,,1,125.044800,0.0
paymentact_week_group,0317-0323,超R,4周年庆典自选礼包,,9,4397.408800,6400.0
paymentact_week_group,0512-0518,微R,珍珠,,3,807.581000,0.0
paymentact_week_group,0310-0316,超R,珍珠,,7,54646.140660,0.0
paymentact_week_group,0113-0119,微R,幸运屋,,2,96.388700,0.0
paymentact_week_group,0120-0126,中R,幸运屋,,21,1438.015200,1260.0
paymentact_week_group,0421-0427,大R,游园会通行证,,9,437.656800,900.0
paymentact_week_group,0210-0216,中R,幸运屋,,10,687.746400,120.0
paymentact_week_group,0113-0119,微R,月次祭礼包,,2,440.261900,0.0
paymentact_week_group,0106-0112,超R,运营活动直购礼包,,7,7757.987800,6300.0
paymentact_week_group,0324-0330,超R,超级转盘,,7,7388.063600,6800.0
paymentact_week_group,0331-0406,中R,月度活动,,16,3126.120000,1680.0
paymentact_week_group,1230-0105,超R,6周年礼包,,12,25462.247400,25860.0
paymentact_week_group,0414-0420,超R,超级转盘,,9,5895.341300,31604.0
paymentact_week_group,1230-0105,中R,battlepass,,10,1943.404600,0.0
paymentact_week_group,0428-0504,超R,周期-周礼包,,5,1062.880800,120.0
paymentact_week_group,0414-0420,非R,行脚商人,,2,125.044800,780.0
paymentact_week_group,0113-0119,超R,battlepass-周年庆,,1,0.000000,120.0
paymentact_week_group,0324-0330,非R,神魔之乱,,1,33.866300,0.0
paymentact_week_group,0310-0316,中R,周期-日礼包,,5,534.045500,308.0
paymentact_week_group,0120-0126,非R,赛季UR养成通行证,,1,0.000000,320.0
paymentact_week_group,0310-0316,微R,珍珠,,1,33.866300,0.0
paymentact_week_group,0303-0309,非R,珍珠,,5,724.217800,0.0
paymentact_week_group,0113-0119,中R,福瑞赏,,2,312.612000,0.0
paymentact_week_group,0317-0323,未活跃,新手礼包,,2,50.017920,0.0
paymentact_week_group,0421-0427,非R,周期-日礼包,,4,8.336320,548.0
paymentact_week_group,1230-0105,微R,周期-周礼包,,1,289.166100,0.0
paymentact_week_group,0407-0413,非R,月度活动,,1,0.000000,440.0
paymentact_week_group,0217-0223,中R,周期-日礼包,,4,283.955900,32.0
paymentact_week_group,0120-0126,中R,6周年礼包,,5,1088.931800,2276.0
paymentact_week_group,0210-0216,微R,团购礼包,,1,33.345280,0.0
paymentact_week_group,0210-0216,非R,月卡,,2,250.089600,0.0
paymentact_week_group,0310-0316,微R,神武锻造,,2,67.732600,812.0
paymentact_week_group,0331-0406,非R,周期-日礼包,,1,0.000000,4.0
paymentact_week_group,0203-0209,超R,战鼓解锁,,1,125.044800,0.0
paymentact_week_group,0127-0202,超R,运营活动直购礼包,,9,24029.442400,5164.0
paymentact_week_group,0106-0112,非R,battlepass-周年庆,,13,1625.582400,0.0
paymentact_week_group,0512-0518,微R,周期-周礼包,,9,179.230880,16.0
paymentact_week_group,0331-0406,中R,月卡,,42,3774.789900,1156.0
paymentact_week_group,0512-0518,中R,签到礼包,,31,9107.429600,5600.0
paymentact_week_group,0120-0126,小R,珍珠,,8,1341.105480,0.0
paymentact_week_group,0113-0119,非R,月度周储钱罐,,16,33.345280,224.0
paymentact_week_group,0407-0413,超R,月次祭礼包,,5,4241.102800,2060.0
paymentact_week_group,0210-0216,中R,月次祭礼包,,15,6270.475700,2832.0
paymentact_week_group,0414-0420,大R,月度周储钱罐,,20,100.035840,224.0
paymentact_week_group,0203-0209,微R,月度周储钱罐,,16,216.744320,48.0
paymentact_week_group,0407-0413,微R,情人节活动,,1,0.000000,180.0
paymentact_week_group,0224-0302,中R,团购礼包,,19,1331.206100,544.0
paymentact_week_group,0224-0302,超R,限购礼包,,11,8342.051220,1712.0
paymentact_week_group,0428-0504,超R,情人节活动,,13,37331.083000,60740.0
paymentact_week_group,0519-0525,非R,月度周储钱罐,,18,166.726400,128.0
paymentact_week_group,0331-0406,超R,月次祭礼包,,3,2787.457000,692.0
paymentact_week_group,0324-0330,中R,团购礼包,,15,1445.830500,1192.0
paymentact_week_group,0505-0511,微R,battlepass-周年庆,,9,1125.403200,0.0
paymentact_week_group,0303-0309,小R,月度活动,,2,250.089600,0.0
paymentact_week_group,0519-0525,超R,游园会通行证,,5,187.567200,480.0
paymentact_week_group,0217-0223,中R,battlepass,,5,369.924200,480.0
paymentact_week_group,0317-0323,大R,珍珠,,14,38805.569600,0.0
paymentact_week_group,0414-0420,中R,千本抽,,5,698.687820,1904.0
paymentact_week_group,0324-0330,微R,4周年庆典自选礼包,,3,1052.460400,0.0
paymentact_week_group,1230-0105,小R,战鼓解锁,,1,125.044800,0.0
paymentact_week_group,0512-0518,超R,幸运屋,,3,62.522400,300.0
paymentact_week_group,0512-0518,大R,月度活动,,5,562.701600,1200.0
paymentact_week_group,0217-0223,大R,赛季UR养成通行证,,3,614.803600,1320.0
paymentact_week_group,0519-0525,超R,battlepass,,1,0.000000,160.0
paymentact_week_group,0217-0223,小R,battlepass,,2,333.452800,0.0
paymentact_week_group,0407-0413,大R,周期-日礼包,,1,67.732600,0.0
paymentact_week_group,0317-0323,超R,战鼓解锁,,1,125.044800,0.0
paymentact_week_group,0120-0126,小R,首充之礼包,,1,312.612000,0.0
paymentact_week_group,0120-0126,小R,6周年礼包,,1,1844.410800,0.0
paymentact_week_group,0224-0302,非R,情人节活动,,1,0.000000,2640.0
paymentact_week_group,0120-0126,大R,金币,,5,113.061340,264.0
paymentact_week_group,0113-0119,超R,周期-日礼包,,2,221.433500,64.0
paymentact_week_group,0512-0518,非R,一条龙,,70,927.415600,268.0
paymentact_week_group,0519-0525,微R,行脚商人,,5,500.179200,0.0
paymentact_week_group,0303-0309,超R,月度活动,,3,437.656800,880.0
paymentact_week_group,0512-0518,大R,battlepass,,3,536.650600,195.0
paymentact_week_group,0428-0504,小R,每日一键,,7,75.026880,242.0
paymentact_week_group,0505-0511,中R,每日一键,,31,816.959360,884.0
paymentact_week_group,0106-0112,小R,月度周储钱罐,,21,283.434880,64.0
paymentact_week_group,0512-0518,中R,月卡,,48,4491.192400,1760.0
paymentact_week_group,0428-0504,大R,情人节活动,,30,39625.134060,49728.0
paymentact_week_group,1230-0105,微R,神魔之乱,,7,2454.004200,0.0
paymentact_week_group,0120-0126,非R,金币,,8,485.069620,1988.0
paymentact_week_group,0113-0119,微R,行脚商人,,2,250.089600,0.0
paymentact_week_group,0217-0223,大R,福瑞赏,,3,414.210900,180.0
paymentact_week_group,0120-0126,小R,行脚商人,,3,500.179200,60.0
paymentact_week_group,0310-0316,非R,月卡,,9,573.122000,170.0
paymentact_week_group,0217-0223,大R,月卡,,13,539.255700,908.0
paymentact_week_group,0407-0413,大R,金币,,5,101.598900,236.0
paymentact_week_group,0331-0406,小R,幸运屋,,2,281.350800,0.0
paymentact_week_group,0210-0216,非R,签到礼包,,4,1302.550000,320.0
paymentact_week_group,0120-0126,微R,月度活动,,1,125.044800,0.0
paymentact_week_group,0421-0427,非R,超级转盘,,2,0.000000,13300.0
paymentact_week_group,0317-0323,大R,幸运屋,,3,62.522400,270.0
paymentact_week_group,0519-0525,大R,battlepass,,2,333.452800,0.0
paymentact_week_group,0519-0525,中R,开运礼包,,2,250.089600,0.0
paymentact_week_group,0324-0330,大R,赛季UR养成通行证,,2,312.612000,660.0
paymentact_week_group,0421-0427,大R,月次祭礼包,,5,18105.445000,1108.0
paymentact_week_group,0317-0323,微R,神魔之乱,,3,507.994500,0.0
paymentact_week_group,0120-0126,非R,福瑞赏,,1,0.000000,2792.0
paymentact_week_group,0519-0525,小R,battlepass,,3,536.650600,0.0
paymentact_week_group,0210-0216,未活跃,情人节活动,,1,614.803600,0.0
paymentact_week_group,0414-0420,超R,赛季UR养成通行证,,1,0.000000,660.0
paymentact_week_group,0106-0112,中R,赛季征战活动,,2,250.089600,120.0
paymentact_week_group,1230-0105,微R,神武锻造,,3,3949.331600,0.0
paymentact_week_group,0324-0330,小R,battlepass,,6,1036.829800,0.0
paymentact_week_group,0505-0511,大R,赛季征战活动,,1,0.000000,660.0
paymentact_week_group,0113-0119,小R,开运礼包,,1,125.044800,0.0
paymentact_week_group,0414-0420,非R,游园会通行证,,1,0.000000,60.0
paymentact_week_group,0428-0504,中R,珍珠,,32,26197.927640,0.0
paymentact_week_group,0127-0202,大R,倍率转盘,,13,976.912500,3504.0
paymentact_week_group,0106-0112,中R,珍珠,,29,12505.522040,0.0
paymentact_week_group,0414-0420,大R,团购礼包,,3,437.656800,240.0
paymentact_week_group,0505-0511,中R,行脚商人,,32,8310.269000,3064.0
paymentact_week_group,0120-0126,中R,battlepass-周年庆,,18,1875.672000,360.0
paymentact_week_group,0505-0511,大R,周期-周礼包,,7,141.717440,1132.0
paymentact_week_group,1230-0105,中R,开运礼包,,4,989.938000,120.0
paymentact_week_group,0421-0427,超R,月次祭礼包,,9,5699.958800,788.0
paymentact_week_group,0310-0316,非R,限购礼包,,3,0.000000,5732.0
paymentact_week_group,0106-0112,中R,4周年庆典自选礼包,,15,4001.433600,600.0
paymentact_week_group,0317-0323,小R,周期-周礼包,,1,187.567200,0.0
paymentact_week_group,0414-0420,微R,金币,,7,932.625800,124.0
paymentact_week_group,0224-0302,中R,运营活动直购礼包,,2,226.643700,0.0
paymentact_week_group,0203-0209,超R,行脚商人,,10,9795.176000,9532.0
paymentact_week_group,0106-0112,微R,超级转盘,,5,588.752600,0.0
paymentact_week_group,0113-0119,大R,签到礼包,,10,1802.729200,4080.0
paymentact_week_group,0203-0209,微R,情人节活动,,3,1612.556900,0.0
paymentact_week_group,0324-0330,中R,周期-日礼包,,4,125.044800,368.0
paymentact_week_group,0324-0330,微R,珍珠,,3,363.150940,0.0
paymentact_week_group,0428-0504,非R,金币,,2,0.000000,64.0
paymentact_week_group,0407-0413,大R,battlepass-周年庆,,3,250.089600,120.0
paymentact_week_group,0324-0330,大R,battlepass,,4,536.650600,195.0
paymentact_week_group,0317-0323,中R,battlepass-周年庆,,9,375.134400,720.0
paymentact_week_group,1230-0105,非R,开运礼包,,3,67.211580,16.0
paymentact_week_group,0120-0126,非R,周期-日礼包,,4,125.044800,104.0
paymentact_week_group,0310-0316,小R,幸运屋,,1,33.866300,0.0
paymentact_week_group,0331-0406,非R,团购礼包,,2,0.000000,1920.0
paymentact_week_group,0414-0420,非R,幸运屋,,3,62.522400,150.0
paymentact_week_group,0505-0511,非R,幸运屋,,1,62.522400,0.0
paymentact_week_group,0421-0427,微R,神武锻造,,2,135.465200,0.0
paymentact_week_group,0120-0126,未活跃,情人节活动,,1,125.044800,0.0
paymentact_week_group,0127-0202,非R,battlepass,,1,166.726400,0.0
paymentact_week_group,0331-0406,中R,赛季UR养成通行证,,3,1240.027600,0.0
paymentact_week_group,0106-0112,中R,每日一键,,31,825.295680,880.0
paymentact_week_group,1230-0105,微R,月度周储钱罐,,13,200.071680,16.0
paymentact_week_group,0106-0112,小R,每日一键,,14,275.098560,142.0
paymentact_week_group,0303-0309,大R,月度周储钱罐,,28,200.071680,256.0
paymentact_week_group,0113-0119,微R,每日一键,,5,83.363200,4.0
paymentact_week_group,0519-0525,微R,千本抽,,2,8.336320,4.0
paymentact_week_group,0127-0202,大R,幸运屋,,6,250.089600,180.0
paymentact_week_group,0113-0119,中R,月度活动,,11,1125.403200,1480.0
paymentact_week_group,0505-0511,大R,情人节活动,,22,9070.437180,15544.0
paymentact_week_group,0127-0202,中R,幸运屋,,14,971.702300,120.0
paymentact_week_group,0421-0427,大R,battlepass,,16,1625.582400,1845.0
paymentact_week_group,0317-0323,中R,月次祭礼包,,10,1948.614800,6048.0
paymentact_week_group,0127-0202,超R,倍率转盘,,6,2071.054500,7680.0
paymentact_week_group,0120-0126,中R,金币,,17,3522.616220,1332.0
paymentact_week_group,0203-0209,大R,金币,,8,1074.864260,204.0
paymentact_week_group,0414-0420,非R,每日一键,,4,8.336320,76.0
paymentact_week_group,0407-0413,非R,月卡,,5,505.389400,92.0
paymentact_week_group,0224-0302,非R,月度周储钱罐,,5,33.345280,48.0
paymentact_week_group,0210-0216,小R,珍珠,,11,3394.966320,0.0
paymentact_week_group,0106-0112,超R,周期-周礼包,,3,221.433500,712.0
paymentact_week_group,0421-0427,大R,珍珠,,11,14375.462820,0.0
paymentact_week_group,0317-0323,中R,battlepass,,9,1073.301200,550.0
